transaction_id	donor_id	date	amount	campaign
4369	170	2007-07-30	90	campaign 8
4370	1378	2008-03-06	75	campaign 10
4371	1697	2007-12-21	49	campaign 10
4372	1521	2006-11-06	21	campaign 10
4373	1129	2006-03-02	31	campaign 9
4374	95	2005-06-03	27	campaign 2
4375	1954	2005-03-15	27	campaign 7
4376	1508	2007-06-14	36	campaign 3
4377	1520	2006-07-18	33	campaign 7
4378	1261	2006-04-25	55	campaign 8
4379	1281	2005-04-11	24	campaign 11
4380	1616	2005-05-04	30	campaign 12
4381	1400	2006-03-13	62	campaign 2
4382	1119	2006-08-29	118	campaign 4
4383	45	2007-03-03	74	campaign 4
4384	1583	2006-12-06	43	campaign 10
4385	61	2008-01-09	41	campaign 12
4386	1201	2005-02-09	50	campaign 2
4387	583	2005-09-22	33	campaign 12
4388	1168	2008-03-20	111	campaign 10
4389	822	2006-02-28	92	campaign 10
4390	860	2006-04-05	37	campaign 7
4391	1583	2008-01-04	98	campaign 1
4392	1912	2006-01-31	50	campaign 3
4393	546	2008-08-19	79	campaign 7
4394	455	2006-01-24	26	campaign 7
4395	1113	2008-10-29	89	campaign 6
4396	1316	2005-05-28	108	campaign 7
4397	1739	2005-08-17	56	campaign 6
4398	1363	2005-10-18	39	campaign 9
4399	79	2007-09-12	60	campaign 3
4400	1602	2006-12-30	39	campaign 8
4401	208	2005-02-03	22	campaign 11
4402	1432	2007-11-03	53	campaign 11
4403	1804	2007-06-02	56	campaign 11
4404	201	2008-03-02	20	campaign 12
4405	1926	2005-07-27	68	campaign 4
4406	82	2006-11-05	59	campaign 7
4407	1584	2008-02-07	79	campaign 1
4408	1590	2005-05-17	59	campaign 3
4409	1681	2005-08-20	116	campaign 3
4410	879	2005-09-01	108	campaign 10
4411	542	2008-01-10	43	campaign 9
4412	1143	2008-06-13	20	campaign 2
4413	1797	2008-09-26	57	campaign 9
4414	1535	2006-04-22	43	campaign 3
4415	1340	2005-01-22	72	campaign 8
4416	1951	2007-12-12	31	campaign 11
4417	149	2007-10-26	62	campaign 9
4418	120	2006-10-31	41	campaign 11
4419	1624	2006-07-16	45	campaign 2
4420	184	2006-10-07	46	campaign 9
4421	124	2007-03-13	59	campaign 5
4422	884	2006-09-07	38	campaign 1
4423	340	2006-09-13	66	campaign 8
4424	882	2006-05-02	88	campaign 12
4425	611	2005-09-11	82	campaign 6
4426	490	2007-09-26	94	campaign 8
4427	1591	2006-12-28	100	campaign 1
4428	1385	2007-06-23	62	campaign 4
4429	1713	2008-07-10	98	campaign 6
4430	167	2007-04-07	56	campaign 6
4431	1815	2007-06-06	116	campaign 9
4432	1794	2008-02-01	116	campaign 8
4433	1803	2005-09-21	111	campaign 8
4434	985	2006-03-18	33	campaign 9
4435	1654	2008-10-23	81	campaign 4
4436	1771	2008-03-07	82	campaign 8
4437	1326	2005-04-24	85	campaign 2
4438	879	2006-05-15	29	campaign 10
4439	332	2007-08-13	60	campaign 1
4440	1313	2005-12-21	35	campaign 6
4441	1058	2006-11-29	72	campaign 12
4442	1624	2005-04-21	81	campaign 3
4443	539	2005-09-01	83	campaign 10
4444	36	2005-07-26	45	campaign 2
4445	707	2008-02-13	94	campaign 3
4446	1710	2006-11-28	69	campaign 2
4447	861	2006-11-12	21	campaign 7
4448	1446	2008-02-28	56	campaign 3
4449	977	2007-09-10	102	campaign 2
4450	1532	2007-03-10	42	campaign 8
4451	955	2008-10-04	113	campaign 4
4452	86	2006-07-10	27	campaign 7
4453	1338	2007-01-23	109	campaign 12
4454	1191	2005-02-22	37	campaign 3
4455	281	2005-11-15	69	campaign 7
4456	1150	2005-03-07	66	campaign 11
4457	561	2006-02-07	42	campaign 5
4458	66	2005-05-04	67	campaign 12
4459	625	2007-03-14	91	campaign 7
4460	1613	2008-10-09	90	campaign 4
4461	660	2005-01-11	34	campaign 3
4462	1050	2007-12-20	83	campaign 7
4463	286	2008-07-20	64	campaign 1
4464	1210	2006-12-05	29	campaign 11
4465	1189	2005-10-15	29	campaign 2
4466	412	2005-12-28	41	campaign 2
4467	200	2005-02-01	46	campaign 11
4468	1983	2006-09-20	21	campaign 7
4469	1424	2007-02-12	50	campaign 6
4470	1256	2006-07-26	50	campaign 3
4471	593	2006-04-10	61	campaign 12
4472	1637	2007-08-23	64	campaign 1
4473	1953	2006-10-23	63	campaign 5
4474	1195	2006-03-09	104	campaign 9
4475	260	2007-06-30	59	campaign 4
4476	1939	2007-10-26	119	campaign 9
4477	766	2006-01-16	53	campaign 2
4478	1602	2007-08-22	52	campaign 6
4479	609	2006-03-19	56	campaign 7
4480	557	2007-02-16	24	campaign 10
4481	1062	2005-09-29	83	campaign 8
4482	360	2006-11-05	44	campaign 10
4483	1336	2006-09-21	100	campaign 8
4484	1406	2007-03-15	27	campaign 8
4485	136	2005-12-29	88	campaign 4
4486	1016	2006-01-28	84	campaign 3
4487	440	2008-10-22	110	campaign 12
4488	1694	2008-05-30	69	campaign 1
4489	1312	2007-08-27	56	campaign 9
4490	1469	2007-05-31	101	campaign 3
4491	542	2006-08-25	38	campaign 11
4492	1814	2007-10-07	82	campaign 3
4493	1928	2007-06-03	106	campaign 7
4494	1487	2005-10-24	62	campaign 8
4495	1259	2006-06-16	71	campaign 1
4496	1212	2005-12-26	64	campaign 2
4497	1304	2006-07-06	42	campaign 9
4498	817	2008-10-06	44	campaign 11
4499	1653	2006-05-05	76	campaign 2
4500	1851	2005-10-31	57	campaign 8
4501	677	2007-10-13	118	campaign 5
4502	976	2008-08-22	74	campaign 3
4503	1177	2008-03-18	90	campaign 9
4504	237	2005-10-04	32	campaign 5
4505	1459	2008-09-06	104	campaign 9
4506	1395	2007-12-08	117	campaign 12
4507	137	2005-11-14	26	campaign 7
4508	453	2008-02-20	78	campaign 1
4509	1763	2006-08-29	101	campaign 12
4510	1559	2006-06-30	106	campaign 3
4511	1817	2005-09-12	91	campaign 8
4512	170	2005-10-15	20	campaign 2
4513	1007	2006-04-06	109	campaign 11
4514	1075	2008-08-04	101	campaign 3
4515	1414	2006-03-10	87	campaign 3
4516	923	2008-07-14	71	campaign 1
4517	1284	2006-11-28	32	campaign 7
4518	520	2007-08-09	91	campaign 2
4519	1208	2008-07-15	99	campaign 6
4520	1689	2005-01-07	40	campaign 6
4521	1452	2006-05-17	103	campaign 10
4522	1375	2008-08-11	79	campaign 11
4523	1441	2005-12-24	41	campaign 1
4524	1614	2005-03-20	49	campaign 5
4525	887	2007-10-04	64	campaign 9
4526	97	2007-05-17	27	campaign 6
4527	1586	2006-09-13	111	campaign 1
4528	1121	2006-06-07	112	campaign 1
4529	972	2007-02-10	41	campaign 7
4530	963	2005-10-19	84	campaign 7
4531	113	2008-03-28	100	campaign 6
4532	895	2008-10-15	65	campaign 2
4533	1450	2006-04-17	82	campaign 7
4534	1316	2008-05-24	56	campaign 8
4535	1304	2008-07-06	105	campaign 9
4536	538	2005-07-07	80	campaign 1
4537	401	2006-09-20	41	campaign 1
4538	1430	2005-10-03	77	campaign 3
4539	790	2007-11-08	64	campaign 5
4540	710	2005-05-01	37	campaign 8
4541	1908	2008-09-26	69	campaign 7
4542	206	2006-06-15	52	campaign 8
4543	1556	2007-12-11	37	campaign 4
4544	1889	2006-07-29	75	campaign 2
4545	661	2006-08-29	38	campaign 4
4546	1859	2005-04-26	50	campaign 6
4547	1975	2005-08-03	114	campaign 1
4548	1243	2008-01-01	71	campaign 1
4549	1437	2008-03-19	70	campaign 4
4550	261	2008-01-20	107	campaign 7
4551	1067	2006-06-08	54	campaign 2
4552	1197	2005-10-01	107	campaign 11
4553	1378	2008-01-11	83	campaign 2
4554	1109	2005-07-17	80	campaign 6
4555	1040	2005-01-19	26	campaign 7
4556	1114	2007-10-22	88	campaign 1
4557	980	2005-11-12	90	campaign 9
4558	302	2006-04-13	40	campaign 3
4559	444	2007-07-22	52	campaign 7
4560	1424	2005-04-01	30	campaign 1
4561	512	2008-02-07	64	campaign 2
4562	13	2005-01-16	76	campaign 2
4563	1477	2008-03-09	20	campaign 11
4564	1785	2007-11-20	29	campaign 11
4565	1149	2005-03-12	30	campaign 11
4566	1743	2005-06-20	63	campaign 2
4567	573	2006-04-28	105	campaign 10
4568	1506	2008-06-29	60	campaign 1
4569	445	2005-01-11	107	campaign 1
4570	103	2008-04-27	91	campaign 3
4571	397	2006-09-24	23	campaign 7
4572	824	2008-07-19	115	campaign 6
4573	1622	2005-03-02	44	campaign 11
4574	532	2008-05-12	49	campaign 1
4575	1918	2006-10-01	117	campaign 1
4576	1858	2005-08-11	22	campaign 3
4577	499	2006-02-06	113	campaign 3
4578	1013	2007-12-28	60	campaign 3
4579	34	2007-06-16	65	campaign 5
4580	71	2005-05-03	42	campaign 12
4581	1230	2007-10-09	45	campaign 4
4582	1426	2008-08-17	40	campaign 3
4583	1430	2005-12-04	46	campaign 11
4584	1338	2007-10-02	35	campaign 10
4585	1651	2006-09-16	42	campaign 5
4586	881	2005-04-13	112	campaign 6
4587	742	2005-11-25	22	campaign 2
4588	472	2005-09-23	79	campaign 4
4589	1145	2007-11-20	24	campaign 6
4590	683	2005-12-28	78	campaign 10
4591	1308	2008-06-29	110	campaign 11
4592	931	2007-06-05	104	campaign 8
4593	591	2008-08-12	32	campaign 12
4594	1526	2005-10-05	74	campaign 12
4595	1619	2006-01-26	66	campaign 8
4596	1738	2007-04-18	45	campaign 1
4597	1401	2006-06-14	63	campaign 10
4598	1236	2006-09-18	88	campaign 5
4599	326	2007-11-24	74	campaign 6
4600	130	2007-08-10	47	campaign 3
4601	538	2008-03-11	66	campaign 2
4602	842	2006-11-08	31	campaign 11
4603	828	2008-01-26	99	campaign 1
4604	1236	2006-08-15	115	campaign 5
4605	187	2006-01-15	27	campaign 3
4606	778	2007-11-03	65	campaign 2
4607	1894	2008-09-08	24	campaign 9
4608	1336	2006-11-06	83	campaign 6
4609	1592	2006-03-01	44	campaign 6
4610	743	2006-11-28	24	campaign 11
4611	846	2008-04-05	27	campaign 1
4612	1994	2007-12-07	92	campaign 9
4613	1559	2005-05-04	91	campaign 4
4614	87	2005-06-11	39	campaign 9
4615	377	2007-11-08	103	campaign 4
4616	225	2006-03-15	50	campaign 1
4617	927	2008-06-23	115	campaign 2
4618	1577	2007-01-10	45	campaign 4
4619	150	2006-12-08	40	campaign 12
4620	1813	2007-03-15	51	campaign 4
4621	1223	2008-10-11	117	campaign 6
4622	731	2006-03-28	96	campaign 10
4623	1356	2008-05-30	55	campaign 1
4624	1826	2008-03-18	41	campaign 3
4625	294	2007-08-21	68	campaign 5
4626	1090	2005-10-08	118	campaign 7
4627	124	2006-09-03	38	campaign 6
4628	1542	2007-08-10	33	campaign 11
4629	1526	2007-09-13	95	campaign 3
4630	1502	2006-09-13	78	campaign 5
4631	161	2007-04-23	24	campaign 3
4632	847	2008-09-26	39	campaign 10
4633	1531	2005-03-11	52	campaign 7
4634	1037	2006-05-16	49	campaign 1
4635	1184	2007-01-28	86	campaign 2
4636	304	2006-09-14	67	campaign 12
4637	1246	2008-10-11	77	campaign 2
4638	106	2006-07-11	36	campaign 6
4639	55	2005-08-11	33	campaign 7
4640	309	2005-02-06	114	campaign 2
4641	1358	2008-10-28	59	campaign 12
4642	906	2006-10-23	21	campaign 11
4643	1920	2007-03-20	58	campaign 9
4644	1919	2007-11-21	118	campaign 12
4645	289	2008-06-09	98	campaign 4
4646	156	2005-08-19	90	campaign 1
4647	97	2005-03-17	24	campaign 2
4648	366	2008-01-18	99	campaign 2
4649	668	2008-05-02	36	campaign 1
4650	1256	2007-01-20	92	campaign 8
4651	1830	2005-09-20	104	campaign 11
4652	564	2006-09-06	103	campaign 12
4653	699	2006-06-28	105	campaign 1
4654	996	2005-02-16	43	campaign 8
4655	1731	2008-02-19	104	campaign 3
4656	1031	2006-01-29	80	campaign 2
4657	1175	2005-11-12	118	campaign 3
4658	1678	2006-05-09	55	campaign 8
4659	863	2006-06-03	99	campaign 6
4660	1605	2005-09-11	21	campaign 7
4661	248	2007-04-20	73	campaign 4
4662	1992	2006-02-27	118	campaign 10
4663	1075	2007-02-22	24	campaign 6
4664	1445	2005-06-12	97	campaign 5
4665	231	2007-09-26	68	campaign 11
4666	1358	2006-08-19	100	campaign 4
4667	1155	2008-10-12	119	campaign 3
4668	1286	2008-05-23	49	campaign 2
4669	1487	2006-11-02	76	campaign 7
4670	976	2005-04-08	106	campaign 1
4671	187	2008-08-17	83	campaign 3
4672	1183	2005-07-02	77	campaign 6
4673	1949	2008-06-02	49	campaign 8
4674	1594	2007-06-15	43	campaign 4
4675	1563	2005-07-15	111	campaign 1
4676	86	2005-02-12	36	campaign 5
4677	1480	2008-02-18	78	campaign 12
4678	569	2008-08-12	94	campaign 8
4679	547	2006-01-04	56	campaign 12
4680	1965	2006-04-09	72	campaign 7
4681	1952	2007-11-06	84	campaign 5
4682	440	2006-03-18	37	campaign 9
4683	1010	2007-03-28	42	campaign 12
4684	163	2007-05-27	115	campaign 12
4685	1633	2006-08-22	32	campaign 5
4686	1726	2006-10-11	96	campaign 11
4687	1048	2005-05-08	21	campaign 6
4688	1320	2006-02-24	46	campaign 11
4689	408	2008-07-10	58	campaign 6
4690	506	2007-04-29	51	campaign 10
4691	1886	2006-05-18	38	campaign 9
4692	1347	2007-05-24	85	campaign 1
4693	122	2007-08-25	60	campaign 7
4694	761	2008-02-05	29	campaign 12
4695	131	2008-03-15	27	campaign 9
4696	769	2005-09-06	64	campaign 9
4697	1947	2007-03-06	80	campaign 11
4698	373	2006-09-02	107	campaign 8
4699	1375	2008-08-30	76	campaign 11
4700	782	2006-11-28	31	campaign 10
4701	894	2005-03-23	101	campaign 4
4702	634	2006-10-14	54	campaign 4
4703	1746	2006-07-28	96	campaign 3
4704	1972	2007-10-24	99	campaign 6
4705	999	2006-10-26	54	campaign 10
4706	1490	2007-10-19	82	campaign 9
4707	49	2008-01-13	111	campaign 11
4708	791	2008-10-10	81	campaign 12
4709	261	2006-12-26	26	campaign 12
4710	966	2006-01-31	41	campaign 8
4711	1183	2006-02-21	27	campaign 6
4712	471	2007-08-28	24	campaign 3
4713	1754	2006-05-24	31	campaign 11
4714	1400	2005-09-26	70	campaign 6
4715	1044	2008-06-22	95	campaign 11
4716	1313	2006-08-11	94	campaign 7
4717	1185	2006-05-31	119	campaign 6
4718	1665	2006-02-11	40	campaign 8
4719	1733	2008-04-23	69	campaign 5
4720	67	2006-04-04	64	campaign 1
4721	825	2005-11-28	99	campaign 7
4722	1921	2007-12-23	50	campaign 6
4723	884	2008-01-27	45	campaign 10
4724	1673	2006-10-17	65	campaign 11
4725	96	2007-04-18	95	campaign 2
4726	1169	2008-06-30	28	campaign 3
4727	470	2007-04-01	91	campaign 12
4728	1680	2008-09-15	91	campaign 6
4729	1567	2005-10-18	38	campaign 10
4730	927	2005-06-09	104	campaign 7
4731	1995	2008-06-22	93	campaign 5
4732	985	2007-03-21	34	campaign 3
4733	686	2005-09-14	72	campaign 11
4734	1344	2005-04-13	50	campaign 6
4735	665	2006-08-03	111	campaign 4
4736	721	2008-05-04	26	campaign 11
4737	178	2005-06-02	78	campaign 6
4738	1882	2006-01-09	52	campaign 11
4739	119	2008-07-21	114	campaign 3
4740	288	2008-07-13	94	campaign 12
4741	1998	2007-11-08	68	campaign 12
4742	1028	2007-03-06	94	campaign 3
4743	1008	2006-12-09	38	campaign 6
4744	31	2007-08-09	24	campaign 12
4745	1645	2008-06-28	26	campaign 3
4746	1328	2005-01-29	60	campaign 5
4747	1854	2007-05-14	61	campaign 1
4748	167	2006-11-02	42	campaign 6
4749	134	2007-12-05	116	campaign 12
4750	1590	2005-04-10	110	campaign 12
4751	386	2007-12-12	53	campaign 12
4752	276	2005-11-07	37	campaign 5
4753	79	2006-05-19	74	campaign 6
4754	1060	2007-02-25	91	campaign 6
4755	449	2005-10-16	27	campaign 3
4756	884	2007-11-24	113	campaign 3
4757	367	2006-11-29	53	campaign 12
4758	1084	2005-11-16	96	campaign 1
4759	1732	2008-06-09	51	campaign 10
4760	853	2008-01-04	94	campaign 1
4761	709	2008-06-22	71	campaign 4
4762	1436	2008-05-19	41	campaign 6
4763	761	2005-05-26	89	campaign 5
4764	746	2007-02-09	29	campaign 6
4765	1394	2005-03-11	35	campaign 1
4766	362	2007-12-06	49	campaign 5
4767	294	2007-08-30	36	campaign 3
4768	390	2008-05-02	102	campaign 2
4769	227	2006-07-04	37	campaign 3
4770	1195	2006-06-03	21	campaign 3
4771	1870	2005-06-19	109	campaign 5
4772	486	2008-10-17	106	campaign 7
4773	407	2007-06-26	110	campaign 11
4774	621	2005-03-17	41	campaign 2
4775	393	2006-06-08	77	campaign 6
4776	1989	2007-12-07	98	campaign 3
4777	1009	2008-10-30	50	campaign 8
4778	380	2005-01-31	57	campaign 1
4779	828	2008-03-20	98	campaign 10
4780	1577	2007-04-19	115	campaign 10
4781	403	2008-05-29	87	campaign 12
4782	1509	2006-07-23	79	campaign 7
4783	155	2005-12-15	22	campaign 12
4784	266	2007-05-02	49	campaign 6
4785	109	2005-09-12	32	campaign 12
4786	529	2005-01-10	48	campaign 12
4787	1139	2005-05-21	73	campaign 7
4788	1195	2008-05-15	69	campaign 5
4789	1152	2008-06-07	43	campaign 2
4790	1160	2005-06-18	120	campaign 10
4791	652	2007-01-16	76	campaign 4
4792	1250	2007-08-07	88	campaign 9
4793	1955	2005-03-02	22	campaign 12
4794	169	2007-01-31	102	campaign 10
4795	1872	2007-12-05	48	campaign 6
4796	1907	2008-07-13	83	campaign 9
4797	1302	2007-04-05	24	campaign 5
4798	1885	2005-08-04	53	campaign 10
4799	1088	2005-08-29	58	campaign 4
4800	979	2007-09-30	72	campaign 2
4801	1446	2006-05-02	57	campaign 9
4802	1085	2006-04-10	38	campaign 10
4803	608	2006-06-18	59	campaign 12
4804	1560	2006-12-19	40	campaign 10
4805	994	2005-12-29	28	campaign 8
4806	1532	2008-03-01	26	campaign 2
4807	1382	2007-04-21	93	campaign 3
4808	1922	2007-03-09	69	campaign 3
4809	462	2008-04-03	38	campaign 12
4810	162	2005-01-18	113	campaign 3
4811	585	2008-03-20	25	campaign 4
4812	622	2006-09-22	39	campaign 8
4813	928	2005-03-12	45	campaign 10
4814	1525	2007-07-19	43	campaign 6
4815	888	2007-09-07	105	campaign 4
4816	1756	2007-12-05	47	campaign 8
4817	172	2007-02-24	92	campaign 1
4818	1366	2005-11-17	92	campaign 10
4819	208	2005-03-04	36	campaign 6
4820	1856	2005-06-27	111	campaign 8
4821	32	2005-10-14	48	campaign 11
4822	1168	2005-07-03	96	campaign 4
4823	1544	2008-10-23	99	campaign 5
4824	1534	2007-06-05	65	campaign 5
4825	1817	2008-08-27	114	campaign 1
4826	576	2006-05-19	39	campaign 4
4827	1730	2005-08-07	103	campaign 6
4828	1668	2008-10-28	90	campaign 12
4829	885	2006-04-19	101	campaign 8
4830	1919	2008-05-25	39	campaign 3
4831	1227	2007-08-15	39	campaign 2
4832	1581	2007-12-24	86	campaign 1
4833	1839	2005-06-01	40	campaign 4
4834	283	2006-06-28	34	campaign 1
4835	207	2007-02-22	62	campaign 9
4836	157	2006-12-21	77	campaign 7
4837	1922	2005-07-21	86	campaign 5
4838	1476	2005-04-05	78	campaign 10
4839	1073	2006-03-04	110	campaign 10
4840	1267	2008-01-10	44	campaign 7
4841	1707	2008-09-17	90	campaign 6
4842	1439	2007-06-03	115	campaign 8
4843	1202	2007-09-22	41	campaign 7
4844	909	2007-05-15	84	campaign 7
4845	1912	2006-06-18	36	campaign 3
4846	20	2006-09-12	23	campaign 2
4847	1578	2006-11-22	53	campaign 10
4848	187	2008-07-06	119	campaign 6
4849	634	2007-07-16	76	campaign 5
4850	544	2005-12-11	109	campaign 12
4851	1259	2005-09-06	54	campaign 10
4852	1302	2005-07-01	37	campaign 2
4853	1248	2008-05-15	96	campaign 10
4854	1086	2008-08-22	47	campaign 3
4855	561	2008-04-28	115	campaign 4
4856	1515	2006-10-17	108	campaign 8
4857	764	2007-09-15	97	campaign 1
4858	1928	2005-02-25	71	campaign 2
4859	789	2007-02-11	30	campaign 2
4860	1770	2008-06-12	101	campaign 2
4861	1878	2008-04-09	81	campaign 4
4862	213	2005-08-05	98	campaign 9
4863	1339	2006-09-20	52	campaign 10
4864	498	2008-08-18	37	campaign 9
4865	948	2007-05-06	31	campaign 3
4866	1703	2005-06-12	35	campaign 10
4867	1148	2008-02-04	28	campaign 4
4868	1070	2006-07-08	78	campaign 7
4869	1198	2008-09-24	71	campaign 3
4870	1231	2006-06-27	29	campaign 10
4871	22	2007-10-17	93	campaign 10
4872	1660	2007-02-17	95	campaign 1
4873	770	2008-09-13	50	campaign 5
4874	398	2005-05-31	58	campaign 5
4875	1646	2005-10-25	92	campaign 2
4876	1679	2005-12-09	58	campaign 8
4877	1634	2006-01-03	112	campaign 12
4878	896	2007-03-05	51	campaign 5
4879	1345	2006-07-03	49	campaign 12
4880	1201	2006-01-29	56	campaign 1
4881	1689	2007-10-20	82	campaign 11
4882	1281	2007-05-06	43	campaign 8
4883	279	2005-10-10	118	campaign 6
4884	1689	2005-12-19	74	campaign 12
4885	34	2007-08-15	95	campaign 4
4886	1383	2006-12-06	94	campaign 4
4887	1474	2005-01-08	50	campaign 6
4888	301	2005-01-22	45	campaign 6
4889	1810	2005-04-13	56	campaign 9
4890	687	2007-08-05	102	campaign 10
4891	393	2005-11-21	30	campaign 2
4892	585	2005-07-10	70	campaign 1
4893	913	2006-08-05	98	campaign 7
4894	1413	2007-07-23	69	campaign 6
4895	413	2006-12-02	36	campaign 12
4896	1125	2007-10-25	94	campaign 1
4897	1105	2007-08-17	99	campaign 1
4898	430	2005-10-17	28	campaign 2
4899	941	2005-09-27	74	campaign 9
4900	252	2006-05-13	87	campaign 4
4901	813	2006-06-19	66	campaign 6
4902	1736	2005-08-31	85	campaign 6
4903	1096	2006-03-18	59	campaign 8
4904	1665	2006-05-28	117	campaign 2
4905	1602	2008-04-17	38	campaign 5
4906	186	2007-02-05	21	campaign 8
4907	1980	2006-08-15	96	campaign 2
4908	1381	2007-06-24	89	campaign 6
4909	508	2007-12-27	42	campaign 5
4910	1914	2005-07-10	90	campaign 3
4911	955	2007-11-07	94	campaign 2
4912	232	2006-06-22	72	campaign 4
4913	1325	2006-06-26	110	campaign 4
4914	795	2005-10-27	74	campaign 5
4915	1610	2007-12-27	64	campaign 10
4916	598	2005-03-05	40	campaign 1
4917	586	2006-09-02	39	campaign 1
4918	22	2006-03-05	89	campaign 3
4919	1764	2007-10-21	36	campaign 11
4920	346	2008-02-24	76	campaign 3
4921	34	2006-06-20	99	campaign 6
4922	70	2005-09-26	35	campaign 1
4923	1003	2006-06-08	33	campaign 5
4924	153	2006-07-23	31	campaign 11
4925	1831	2007-01-09	85	campaign 12
4926	176	2008-01-19	90	campaign 9
4927	340	2006-12-15	92	campaign 7
4928	96	2005-12-28	64	campaign 6
4929	286	2007-09-08	36	campaign 5
4930	11	2006-06-11	112	campaign 7
4931	151	2006-01-01	44	campaign 12
4932	1979	2005-02-11	79	campaign 3
4933	1461	2007-08-10	33	campaign 9
4934	245	2007-09-29	35	campaign 7
4935	112	2008-08-16	98	campaign 9
4936	164	2006-12-14	63	campaign 1
4937	1471	2007-07-31	69	campaign 4
4938	1983	2008-02-01	105	campaign 5
4939	592	2006-01-29	38	campaign 8
4940	903	2007-08-14	119	campaign 3
4941	400	2008-02-13	85	campaign 9
4942	1582	2007-07-30	75	campaign 12
4943	232	2007-11-28	30	campaign 9
4944	846	2006-12-30	68	campaign 9
4945	1897	2005-07-07	69	campaign 11
4946	414	2005-05-18	55	campaign 4
4947	744	2006-05-17	57	campaign 12
4948	786	2008-08-02	59	campaign 7
4949	741	2005-10-18	117	campaign 6
4950	1821	2007-08-07	113	campaign 3
4951	589	2007-05-03	74	campaign 10
4952	1389	2005-09-15	51	campaign 1
4953	618	2008-03-23	71	campaign 10
4954	1177	2008-09-11	39	campaign 12
4955	233	2007-01-25	42	campaign 2
4956	126	2007-10-26	93	campaign 5
4957	1484	2008-09-25	64	campaign 1
4958	1487	2006-07-09	109	campaign 10
4959	1088	2007-02-05	90	campaign 4
4960	1081	2008-01-31	90	campaign 7
4961	1721	2006-01-06	59	campaign 8
4962	983	2008-01-25	115	campaign 10
4963	1366	2007-04-22	24	campaign 6
4964	1206	2007-04-10	47	campaign 4
4965	1125	2005-08-08	118	campaign 4
4966	1568	2008-09-24	118	campaign 3
4967	1008	2006-01-30	65	campaign 11
4968	1499	2005-08-03	63	campaign 11
4969	155	2007-12-29	63	campaign 4
4970	1414	2007-09-02	80	campaign 9
4971	1923	2005-09-09	24	campaign 8
4972	405	2005-07-08	87	campaign 12
4973	971	2006-05-22	50	campaign 9
4974	711	2006-04-12	119	campaign 2
4975	1085	2008-01-25	86	campaign 4
4976	1388	2008-09-15	63	campaign 7
4977	643	2006-04-13	41	campaign 1
4978	1468	2006-07-01	37	campaign 1
4979	740	2008-06-21	59	campaign 5
4980	1608	2008-09-16	85	campaign 5
4981	1792	2006-09-28	24	campaign 3
4982	1536	2006-06-24	87	campaign 7
4983	1870	2006-06-09	54	campaign 8
4984	313	2005-10-28	32	campaign 10
4985	276	2008-09-11	38	campaign 2
4986	1233	2008-10-10	56	campaign 9
4987	261	2007-05-12	107	campaign 11
4988	1490	2008-09-18	102	campaign 8
4989	705	2006-02-01	26	campaign 5
4990	1719	2006-05-29	70	campaign 6
4991	1158	2007-07-22	70	campaign 1
4992	394	2008-04-30	69	campaign 1
4993	831	2006-10-13	88	campaign 12
4994	874	2007-10-02	88	campaign 4
4995	888	2006-07-30	56	campaign 12
4996	1146	2007-11-09	22	campaign 2
4997	1087	2008-03-08	92	campaign 4
4998	1789	2007-04-23	51	campaign 4
4999	1382	2006-05-07	65	campaign 3
5000	1899	2006-01-20	74	campaign 7
5001	325	2005-03-15	81	campaign 5
5002	427	2006-06-13	82	campaign 3
5003	1201	2007-05-18	32	campaign 12
5004	1074	2006-08-22	107	campaign 11
5005	844	2005-01-20	84	campaign 3
5006	1202	2005-03-24	48	campaign 10
5007	1992	2006-05-15	90	campaign 2
5008	638	2006-10-10	31	campaign 2
5009	1174	2006-08-12	33	campaign 4
5010	1174	2006-07-31	114	campaign 5
5011	725	2007-08-04	120	campaign 5
5012	220	2008-01-08	106	campaign 12
5013	1563	2006-06-09	45	campaign 8
5014	510	2006-06-04	22	campaign 8
5015	27	2006-11-11	78	campaign 6
5016	1165	2007-05-29	98	campaign 6
5017	627	2008-02-25	88	campaign 10
5018	251	2006-01-16	76	campaign 4
5019	1690	2008-01-18	110	campaign 1
5020	702	2008-06-23	82	campaign 6
5021	1166	2005-03-19	30	campaign 6
5022	1099	2005-04-10	117	campaign 4
5023	647	2008-03-20	78	campaign 2
5024	103	2008-02-09	30	campaign 9
5025	1559	2005-07-25	55	campaign 9
5026	1018	2006-09-01	67	campaign 12
5027	1555	2005-12-03	50	campaign 10
5028	813	2007-07-08	67	campaign 1
5029	1078	2006-03-21	36	campaign 3
5030	1285	2008-10-04	67	campaign 11
5031	1369	2006-09-11	84	campaign 5
5032	54	2008-03-01	25	campaign 5
5033	696	2006-01-04	79	campaign 7
5034	393	2008-10-31	37	campaign 6
5035	176	2005-05-01	93	campaign 10
5036	314	2007-11-20	42	campaign 4
5037	1362	2008-08-12	77	campaign 5
5038	456	2008-01-31	100	campaign 11
5039	1914	2008-06-11	65	campaign 8
5040	862	2005-11-20	28	campaign 7
5041	848	2008-07-01	39	campaign 11
5042	86	2005-10-12	22	campaign 7
5043	1606	2008-03-17	25	campaign 12
5044	1244	2007-01-29	94	campaign 1
5045	398	2007-10-11	32	campaign 3
5046	1429	2008-01-03	68	campaign 2
5047	558	2008-05-15	101	campaign 8
5048	415	2005-09-12	65	campaign 12
